state,district,town,town_raw,pop_2011,households_2011,cagr,pop_2026,state_std,district_std
GUJARAT,Junagadh,Chorvad,Chorvad (M),22720,4368,0.0214,31214,Gujarat,Junagadh
GUJARAT,Junagadh,Talala,Talala (M),21060,4201,0.0214,28933,Gujarat,Junagadh
GUJARAT,Junagadh,Bhalpara,Bhalpara (CT),14676,2717,0.0214,20163,Gujarat,Junagadh
GUJARAT,Junagadh,Veraval,Veraval (M + OG),171121,31199,0.0214,235094,Gujarat,Junagadh
GUJARAT,Junagadh,Veraval,Veraval (M),154636,28280,0.0214,212446,Gujarat,Junagadh
GUJARAT,Junagadh,Sutrapada,Sutrapada (M),26132,4662,0.0214,35901,Gujarat,Junagadh
GUJARAT,Junagadh,Kodinar,Kodinar (M),41492,7658,0.0214,57004,Gujarat,Junagadh
GUJARAT,Junagadh,Una,Una (M),58528,10867,0.0214,80408,Gujarat,Junagadh
GUJARAT,Amreli,Babra,Babra (M),25270,5022,0.0214,34717,Gujarat,Amreli
GUJARAT,Amreli,Lathi,Lathi (M),21173,4034,0.0214,29088,Gujarat,Amreli
GUJARAT,Amreli,Damnagar,Damnagar (M),16614,3125,0.0214,22825,Gujarat,Amreli
GUJARAT,Amreli,Lilia,Lilia (CT),10359,1970,0.0214,14232,Gujarat,Amreli
GUJARAT,Amreli,Amreli,Amreli (M + OG),117967,23393,0.0214,162068,Gujarat,Amreli
GUJARAT,Amreli,Amreli,Amreli (M),105573,21456,0.0214,145041,Gujarat,Amreli
GUJARAT,Amreli,Bagasara,Bagasara (M),34521,6804,0.0214,47427,Gujarat,Amreli
GUJARAT,Amreli,Chalala,Chalala (M),16721,3430,0.0214,22972,Gujarat,Amreli
GUJARAT,Amreli,Savarkundla,Savarkundla (M),78354,15425,0.0214,107646,Gujarat,Amreli
GUJARAT,Amreli,Jafrabad,Jafrabad (M),27167,5443,0.0214,37323,Gujarat,Amreli
GUJARAT,Amreli,Rajula,Rajula (M),38489,7150,0.0214,52878,Gujarat,Amreli
GUJARAT,Bhavnagar,Botad,Botad (M),130327,25210,0.0214,179049,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Vallabhipur,Vallabhipur (M),15852,3025,0.0214,21778,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Dhasa Vishi,Dhasa Vishi (CT),14448,2789,0.0214,19849,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Gadhada,Gadhada (M),29872,5407,0.0214,41040,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Umrala,Umrala (CT),8044,1608,0.0214,11051,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Dhola,Dhola (CT),7560,1575,0.0214,10386,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Nari,Nari (CT),9467,1779,0.0214,13006,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Vartej,Vartej (CT),11354,2074,0.0214,15599,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Sidsar,Sidsar (CT),11795,2232,0.0214,16205,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Malanka,Malanka (CT),4765,826,0.0214,6546,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Bhavnagar,Bhavnagar (M Corp. + OG),605882,126087,0.0214,832388,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Bhavnagar,Bhavnagar (M Corp.),593368,123352,0.0214,815196,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Ghogha,Ghogha (CT),12208,2700,0.0214,16772,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Songadh,Songadh (CT),6027,1252,0.0214,8280,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Sihor,Sihor (M),54547,10601,0.0214,74939,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Gariadhar,Gariadhar (M),33949,6410,0.0214,46641,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Palitana,Palitana (M),64497,11791,0.0214,88609,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Alang,Alang (CT),8309,1443,0.0214,11415,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Talaja,Talaja (M),27822,4830,0.0214,38223,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Alang-Sosiya,Alang-Sosiya (INA),18480,5175,0.0214,25389,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Katpar,Katpar (CT),8677,1814,0.0214,11921,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Mahuva,Mahuva (M + OG),98519,17607,0.0214,135350,Gujarat,Bhavnagar
GUJARAT,Bhavnagar,Mahuva,Mahuva (M),82772,14930,0.0214,113716,Gujarat,Bhavnagar
GUJARAT,Anand  ,Sojitra,Sojitra (M),16713,3420,0.0214,22961,Gujarat,Anand  
GUJARAT,Anand  ,Umreth,Umreth (M),33762,6950,0.0214,46384,Gujarat,Anand  
GUJARAT,Anand  ,Gamdi,Gamdi (CT),14582,3111,0.0214,20033,Gujarat,Anand  
GUJARAT,Anand  ,Hadgood,Hadgood (CT),14262,2846,0.0214,19594,Gujarat,Anand  
GUJARAT,Anand  ,Boriavi,Boriavi (M),19865,4043,0.0214,27291,Gujarat,Anand  
GUJARAT,Anand  ,Ode,Ode (M),23250,4618,0.0214,31942,Gujarat,Anand  
GUJARAT,Anand  ,Anand,Anand (M + OG),209410,43744,0.0214,287697,Gujarat,Anand  
GUJARAT,Anand  ,Anand,Anand (M),198282,41347,0.0214,272409,Gujarat,Anand  
GUJARAT,Anand  ,Vallabh Vidyanagar,Vallabh Vidyanagar (M),23783,5049,0.0214,32674,Gujarat,Anand  
GUJARAT,Anand  ,Karamsad,Karamsad (M),35285,7840,0.0214,48476,Gujarat,Anand  
GUJARAT,Anand  ,Vithal Udyognagar,Vithal Udyognagar (INA),5035,1049,0.0214,6917,Gujarat,Anand  
GUJARAT,Anand  ,Petlad,Petlad (M),55330,11100,0.0214,76015,Gujarat,Anand  
GUJARAT,Anand  ,Khambhat,Khambhat (M + OG),99164,19765,0.0214,136236,Gujarat,Anand  
GUJARAT,Anand  ,Khambhat,Khambhat (M),83715,16682,0.0214,115011,Gujarat,Anand  
GUJARAT,Anand  ,Borsad,Borsad (M),63377,12203,0.0214,87070,Gujarat,Anand  
GUJARAT,Anand  ,Vasna Borsad,Vasna Borsad (INA),166,29,0.0214,228,Gujarat,Anand  
GUJARAT,Anand  ,Anklav,Anklav (M),21003,4180,0.0214,28855,Gujarat,Anand  
GUJARAT,Kheda,Kapadvanj,Kapadvanj (M),49308,9973,0.0214,67742,Gujarat,Kheda
GUJARAT,Kheda,Virpur,Virpur (CT),10238,2062,0.0214,14065,Gujarat,Kheda
GUJARAT,Kheda,Balasinor,Balasinor (M),39330,7591,0.0214,54033,Gujarat,Kheda
GUJARAT,Kheda,Kathlal,Kathlal (M),22071,4372,0.0214,30322,Gujarat,Kheda
GUJARAT,Kheda,Mehmedabad,Mehmedabad (M),35368,7348,0.0214,48590,Gujarat,Kheda
GUJARAT,Kheda,Kheda,Kheda (M),25575,5065,0.0214,35136,Gujarat,Kheda
GUJARAT,Kheda,Nadiad,Nadiad (M + OG),225071,47307,0.0214,309213,Gujarat,Kheda
GUJARAT,Kheda,Nadiad,Nadiad (M),218095,45954,0.0214,299629,Gujarat,Kheda
GUJARAT,Kheda,Chaklasi,Chaklasi (M),39581,7730,0.0214,54378,Gujarat,Kheda
GUJARAT,Kheda,Kanjari,Kanjari (M),17881,3635,0.0214,24566,Gujarat,Kheda
GUJARAT,Kheda,Mahudha,Mahudha (M),17722,3363,0.0214,24347,Gujarat,Kheda
GUJARAT,Kheda,Thasra,Thasra (M),15806,3063,0.0214,21715,Gujarat,Kheda
GUJARAT,Kheda,Dakor,Dakor (M + OG),25658,5656,0.0214,35250,Gujarat,Kheda
GUJARAT,Kheda,Dakor,Dakor (M),24396,5364,0.0214,33516,Gujarat,Kheda
GUJARAT,Panch Mahals,Santrampur,Santrampur (M),19465,3730,0.0214,26742,Gujarat,Panch Mahals
GUJARAT,Panch Mahals,Lunawada,Lunawada (M),36954,7585,0.0214,50769,Gujarat,Panch Mahals
GUJARAT,Panch Mahals,Shehera,Shehera (M),19175,3176,0.0214,26343,Gujarat,Panch Mahals
GUJARAT,Panch Mahals,Jafrabad,Jafrabad (CT),9685,1964,0.0214,13306,Gujarat,Panch Mahals
GUJARAT,Panch Mahals,Vavdi Bujarg,Vavdi Bujarg (CT),9107,1940,0.0214,12512,Gujarat,Panch Mahals
GUJARAT,Panch Mahals,Godhra,Godhra (M),143644,28712,0.0214,197345,Gujarat,Panch Mahals
GUJARAT,Panch Mahals,Kalol,Kalol (M + OG),32084,6690,0.0214,44078,Gujarat,Panch Mahals
GUJARAT,Panch Mahals,Kalol,Kalol (M),28777,5964,0.0214,39535,Gujarat,Panch Mahals
GUJARAT,Panch Mahals,Kalol,Kalol (INA),448,113,0.0214,615,Gujarat,Panch Mahals
GUJARAT,Panch Mahals,Halol,Halol (M + OG),64265,14053,0.0214,88290,Gujarat,Panch Mahals
GUJARAT,Panch Mahals,Halol,Halol (M),59605,13021,0.0214,81888,Gujarat,Panch Mahals
GUJARAT,Dohad  ,Sanjeli,Sanjeli (CT),7448,1381,0.0214,10232,Gujarat,Dohad  
GUJARAT,Dohad  ,Jhalod,Jhalod (M),28720,5139,0.0214,39457,Gujarat,Dohad  
GUJARAT,Dohad  ,Limkheda,Limkheda (CT),3924,756,0.0214,5391,Gujarat,Dohad  
GUJARAT,Dohad  ,Freelandgunj,Freelandgunj (CT),11657,2473,0.0214,16015,Gujarat,Dohad  
GUJARAT,Dohad  ,Dohad,Dohad (M + OG),118846,21815,0.0214,163276,Gujarat,Dohad  
GUJARAT,Dohad  ,Dohad,Dohad (M),94578,17872,0.0214,129936,Gujarat,Dohad  
GUJARAT,Dohad  ,Devgadbaria,Devgadbaria (M),21030,4006,0.0214,28892,Gujarat,Dohad  
GUJARAT,Vadodara,Savli,Savli (M),18467,3608,0.0214,25371,Gujarat,Vadodara
GUJARAT,Vadodara,Nandesari,Nandesari (CT),8290,1717,0.0214,11389,Gujarat,Vadodara
GUJARAT,Vadodara,Ranoli,Ranoli (CT),11726,2511,0.0214,16110,Gujarat,Vadodara
GUJARAT,Vadodara,Karachiya,Karachiya (CT),7103,1565,0.0214,9758,Gujarat,Vadodara
GUJARAT,Vadodara,Bajwa,Bajwa (CT),9611,1906,0.0214,13204,Gujarat,Vadodara
GUJARAT,Vadodara,Jawaharnagar (Gujarat Refinery),Jawaharnagar (Gujarat Refinery) (CT),3417,884,0.0214,4694,Gujarat,Vadodara
GUJARAT,Vadodara,Undera,Undera (CT),16902,3434,0.0214,23221,Gujarat,Vadodara
GUJARAT,Vadodara,Tarsali,Tarsali (CT),4929,1081,0.0214,6772,Gujarat,Vadodara
GUJARAT,Vadodara,Nandesari,Nandesari (INA),3679,833,0.0214,5054,Gujarat,Vadodara
GUJARAT,Vadodara,Petro-Chemical Complex,Petro-Chemical Complex (INA),1951,603,0.0214,2680,Gujarat,Vadodara
GUJARAT,Vadodara,GSFC Complex,GSFC Complex (INA),2242,574,0.0214,3080,Gujarat,Vadodara
GUJARAT,Vadodara,Vadodara,Vadodara (M Corp. + OG),1752371,393887,0.0214,2407486,Gujarat,Vadodara
GUJARAT,Vadodara,Vadodara,Vadodara (M Corp.),1670806,377110,0.0214,2295429,Gujarat,Vadodara
GUJARAT,Vadodara,Por-Ramangamdi,Por-Ramangamdi (INA),311,123,0.0214,427,Gujarat,Vadodara
GUJARAT,Vadodara,Jarod,Jarod (CT),7200,1601,0.0214,9892,Gujarat,Vadodara
GUJARAT,Vadodara,Vaghodia,Vaghodia (CT),16604,3604,0.0214,22811,Gujarat,Vadodara
GUJARAT,Vadodara,Vaghodia,Vaghodia (INA),248,60,0.0214,341,Gujarat,Vadodara
GUJARAT,Vadodara,Jetpur,Jetpur (CT),7864,1632,0.0214,10804,Gujarat,Vadodara
GUJARAT,Vadodara,Chhota Udaipur,Chhota Udaipur (M),25787,5294,0.0214,35427,Gujarat,Vadodara
GUJARAT,Vadodara,Kavant,Kavant (CT),9553,2049,0.0214,13124,Gujarat,Vadodara
GUJARAT,Vadodara,Nasvadi,Nasvadi (CT),8076,1770,0.0214,11095,Gujarat,Vadodara
GUJARAT,Vadodara,Alikherva,Alikherva (CT),8951,1861,0.0214,12297,Gujarat,Vadodara
GUJARAT,Vadodara,Bodeli,Bodeli (CT),12184,2598,0.0214,16739,Gujarat,Vadodara
GUJARAT,Vadodara,Dabhoi,Dabhoi (M),51240,10259,0.0214,70396,Gujarat,Vadodara
GUJARAT,Vadodara,Padra,Padra (M + OG),46660,9579,0.0214,64104,Gujarat,Vadodara
GUJARAT,Vadodara,Padra,Padra (M),43366,8948,0.0214,59578,Gujarat,Vadodara
GUJARAT,Vadodara,Karjan,Karjan (M),30405,6473,0.0214,41772,Gujarat,Vadodara
GUJARAT,Narmada,Kevadiya,Kevadiya (CT),6788,1585,0.0214,9326,Gujarat,Narmada
GUJARAT,Narmada,Rajpipla,Rajpipla (M),34845,7641,0.0214,47872,Gujarat,Narmada
GUJARAT,Narmada,Dediapada,Dediapada (CT),9026,1855,0.0214,12400,Gujarat,Narmada
GUJARAT,Narmada,Sagbara,Sagbara (CT),4496,920,0.0214,6177,Gujarat,Narmada
GUJARAT,Narmada,Selamba,Selamba (CT),6717,1211,0.0214,9228,Gujarat,Narmada
GUJARAT,Bharuch,Jambusar,Jambusar (M),43344,8343,0.0214,59548,Gujarat,Bharuch
GUJARAT,Bharuch,Amod,Amod (M),15237,3059,0.0214,20933,Gujarat,Bharuch
GUJARAT,Bharuch,Palej,Palej (CT),12334,2438,0.0214,16945,Gujarat,Bharuch
GUJARAT,Bharuch,Sherpura,Sherpura (CT),5748,1079,0.0214,7897,Gujarat,Bharuch
GUJARAT,Bharuch,Nandelav,Nandelav (CT),13583,3185,0.0214,18661,Gujarat,Bharuch
GUJARAT,Bharuch,Bholav,Bholav (CT),24605,5786,0.0214,33803,Gujarat,Bharuch
GUJARAT,Bharuch,Jhadeshwar,Jhadeshwar (CT),28148,6620,0.0214,38671,Gujarat,Bharuch
GUJARAT,Bharuch,Maktampur,Maktampur (CT),10704,2432,0.0214,14706,Gujarat,Bharuch
GUJARAT,Bharuch,Bharuch,Bharuch (INA),3332,896,0.0214,4578,Gujarat,Bharuch
GUJARAT,Bharuch,Bharuch,Bharuch (M),169007,36064,0.0214,232189,Gujarat,Bharuch
GUJARAT,Bharuch,Andada,Andada (CT),16730,4076,0.0214,22984,Gujarat,Bharuch
GUJARAT,Bharuch,Gadkhol,Gadkhol (CT),25332,6100,0.0214,34802,Gujarat,Bharuch
GUJARAT,Bharuch,Sarangpore,Sarangpore (CT),16671,3768,0.0214,22903,Gujarat,Bharuch
GUJARAT,Bharuch,Bhadkodara,Bhadkodara (CT),13233,2986,0.0214,18180,Gujarat,Bharuch
GUJARAT,Bharuch,Sanjali,Sanjali (CT),5344,1560,0.0214,7342,Gujarat,Bharuch
GUJARAT,Bharuch,Anklesvar,Anklesvar (M + OG),89457,19822,0.0214,122900,Gujarat,Bharuch
GUJARAT,Bharuch,Anklesvar,Anklesvar (M),73928,16378,0.0214,101566,Gujarat,Bharuch
GUJARAT,Bharuch,Anklesvar,Anklesvar (INA),24789,6206,0.0214,34056,Gujarat,Bharuch
GUJARAT,Bharuch,Panoli,Panoli (INA),836,204,0.0214,1149,Gujarat,Bharuch
GUJARAT,Bharuch,Kharach,Kharach (CT),5436,1323,0.0214,7468,Gujarat,Bharuch
GUJARAT,Bharuch,Valia - Jhagadia (GNFC Scooter Project Area),Valia - Jhagadia (GNFC Scooter Project Area) (INA),1084,237,0.0214,1489,Gujarat,Bharuch
GUJARAT,Bharuch,Valia (Naldhari),Valia (Naldhari) (INA),5,1,0.0214,7,Gujarat,Bharuch
GUJARAT,The Dangs,Waghai,Waghai (CT),6715,1328,0.0214,9225,Gujarat,The Dangs
GUJARAT,The Dangs,Ahwa,Ahwa (CT),15004,3071,0.0214,20613,Gujarat,The Dangs
GUJARAT,The Dangs,Saputara,Saputara (NA),2968,411,0.0214,4078,Gujarat,The Dangs
GUJARAT,Navsari  ,Kabilpor,Kabilpor (CT),15699,3486,0.0214,21568,Gujarat,Navsari  
GUJARAT,Navsari  ,Kaliawadi,Kaliawadi (CT),4591,1081,0.0214,6307,Gujarat,Navsari  
GUJARAT,Navsari  ,Chhapra,Chhapra (CT),10147,2352,0.0214,13940,Gujarat,Navsari  
GUJARAT,Navsari  ,Navsari,Navsari (M + OG),171109,38477,0.0214,235077,Gujarat,Navsari  
GUJARAT,Navsari  ,Navsari,Navsari (M),160941,36124,0.0214,221108,Gujarat,Navsari  
GUJARAT,Navsari  ,Mahuvar,Mahuvar (CT),10749,2404,0.0214,14767,Gujarat,Navsari  
GUJARAT,Navsari  ,Vijalpor,Vijalpor (M),81245,18541,0.0214,111618,Gujarat,Navsari  
GUJARAT,Navsari  ,Devsar,Devsar (CT),10346,2198,0.0214,14214,Gujarat,Navsari  
GUJARAT,Navsari  ,Bilimora (Talodh),Bilimora (Talodh) (CT),7204,1592,0.0214,9897,Gujarat,Navsari  
GUJARAT,Navsari  ,Antaliya,Antaliya (CT),6936,1596,0.0214,9529,Gujarat,Navsari  
GUJARAT,Navsari  ,Gandevi,Gandevi (M),16827,3755,0.0214,23118,Gujarat,Navsari  
GUJARAT,Navsari  ,Bilimora,Bilimora (M),53187,11822,0.0214,73071,Gujarat,Navsari  
GUJARAT,Navsari  ,Chikhli,Chikhli (CT),7025,1542,0.0214,9651,Gujarat,Navsari  
GUJARAT,Navsari  ,Bansda,Bansda (CT),14072,2988,0.0214,19333,Gujarat,Navsari  
GUJARAT,Valsad,Pardi Sondhpur,Pardi Sondhpur (CT),7833,1682,0.0214,10761,Gujarat,Valsad
GUJARAT,Valsad,Bhagdawada,Bhagdawada (CT),12291,2848,0.0214,16886,Gujarat,Valsad
GUJARAT,Valsad,Nanakwada,Nanakwada (CT),10172,2407,0.0214,13975,Gujarat,Valsad
GUJARAT,Valsad,Pardi Parnera,Pardi Parnera (CT),5454,1305,0.0214,7493,Gujarat,Valsad
GUJARAT,Valsad,Parnera,Parnera (CT),12296,2683,0.0214,16893,Gujarat,Valsad
GUJARAT,Valsad,Atul,Atul (CT),3486,869,0.0214,4789,Gujarat,Valsad
GUJARAT,Valsad,Valsad,Valsad (M + OG),139764,31374,0.0214,192014,Gujarat,Valsad
GUJARAT,Valsad,Valsad,Valsad (M),114636,26044,0.0214,157492,Gujarat,Valsad
GUJARAT,Valsad,Valsad,Valsad (INA),1162,320,0.0214,1596,Gujarat,Valsad
GUJARAT,Valsad,Dharampur,Dharampur (M),24178,4977,0.0214,33217,Gujarat,Valsad
GUJARAT,Valsad,Orvad,Orvad (CT),5420,1237,0.0214,7446,Gujarat,Valsad
GUJARAT,Valsad,Balitha,Balitha (CT),12380,3098,0.0214,17008,Gujarat,Valsad
GUJARAT,Valsad,Salvav,Salvav (CT),5486,1191,0.0214,7537,Gujarat,Valsad
GUJARAT,Valsad,Chhiri,Chhiri (CT),18829,4757,0.0214,25868,Gujarat,Valsad
GUJARAT,Valsad,Chanod,Chanod (CT),18776,4738,0.0214,25795,Gujarat,Valsad
GUJARAT,Valsad,Karvad,Karvad (CT),5746,1229,0.0214,7894,Gujarat,Valsad
GUJARAT,Valsad,Lavachha,Lavachha (CT),8549,2186,0.0214,11745,Gujarat,Valsad
GUJARAT,Valsad,Pardi,Pardi (M),28495,6278,0.0214,39148,Gujarat,Valsad
GUJARAT,Valsad,Vapi,Vapi (M),163630,39575,0.0214,224802,Gujarat,Valsad
GUJARAT,Valsad,Vapi,Vapi (INA),34162,7809,0.0214,46933,Gujarat,Valsad
GUJARAT,Valsad,Sarigam,Sarigam (CT),19903,4647,0.0214,27344,Gujarat,Valsad
GUJARAT,Valsad,Bhilad,Bhilad (CT),9022,1998,0.0214,12395,Gujarat,Valsad
GUJARAT,Valsad,Daheli,Daheli (CT),10475,2188,0.0214,14391,Gujarat,Valsad
GUJARAT,Valsad,Sanjan,Sanjan (CT),15544,3253,0.0214,21355,Gujarat,Valsad
GUJARAT,Valsad,Dehari,Dehari (CT),7892,1793,0.0214,10842,Gujarat,Valsad
GUJARAT,Valsad,Solsumba,Solsumba (CT),18796,4622,0.0214,25823,Gujarat,Valsad
GUJARAT,Valsad,Sarigam,Sarigam (INA),925,290,0.0214,1271,Gujarat,Valsad
GUJARAT,Valsad,Umbergaon,Umbergaon (M),27859,6471,0.0214,38274,Gujarat,Valsad
GUJARAT,Valsad,Umbergaon,Umbergaon (INA),6976,1630,0.0214,9584,Gujarat,Valsad
GUJARAT,Surat,Kim,Kim (CT),18638,4205,0.0214,25606,Gujarat,Surat
GUJARAT,Surat,Sayan,Sayan (CT),15324,3337,0.0214,21053,Gujarat,Surat
GUJARAT,Surat,Kosamba,Kosamba (CT),16151,3242,0.0214,22189,Gujarat,Surat
GUJARAT,Surat,Tarsadi,Tarsadi (M),29305,6378,0.0214,40261,Gujarat,Surat
GUJARAT,Surat,Mandvi,Mandvi (M),18214,3902,0.0214,25023,Gujarat,Surat
GUJARAT,Surat,Amboli,Amboli (CT),6137,1317,0.0214,8431,Gujarat,Surat
GUJARAT,Surat,Surat,Surat (M Corp.),4467797,975797,0.0214,6138061,Gujarat,Surat
GUJARAT,Surat,Bharthana Kosad,Bharthana Kosad (CT),5679,1169,0.0214,7802,Gujarat,Surat
GUJARAT,Surat,Ichchhapor,Ichchhapor (CT),12097,2870,0.0214,16619,Gujarat,Surat
GUJARAT,Surat,Limla,Limla (CT),3683,926,0.0214,5060,Gujarat,Surat
GUJARAT,Surat,Mora,Mora (CT),13924,3802,0.0214,19129,Gujarat,Surat
GUJARAT,Surat,Pardi Kanade,Pardi Kanade (CT),9167,2168,0.0214,12594,Gujarat,Surat
GUJARAT,Surat,Sachin,Sachin (CT),28102,6860,0.0214,38608,Gujarat,Surat
GUJARAT,Surat,Surat (M Corp. + OG),Surat (M Corp. + OG) (Part),33813,8691,0.0214,46454,Gujarat,Surat
GUJARAT,Surat,Hajira,Hajira (INA),5562,1775,0.0214,7641,Gujarat,Surat
GUJARAT,Surat,Magdalla,Magdalla (INA),18,5,0.0214,25,Gujarat,Surat
GUJARAT,Surat,Sachin,Sachin (INA),2680,689,0.0214,3682,Gujarat,Surat
GUJARAT,Surat,Kansad,Kansad (M),28327,6690,0.0214,38917,Gujarat,Surat
GUJARAT,Surat,Vareli,Vareli (CT),9033,2197,0.0214,12410,Gujarat,Surat
GUJARAT,Surat,Kadodara,Kadodara (CT),27336,6718,0.0214,37555,Gujarat,Surat
GUJARAT,Surat,Chalthan,Chalthan (CT),21795,5083,0.0214,29943,Gujarat,Surat
GUJARAT,Surat,Baben,Baben (CT),15610,3146,0.0214,21446,Gujarat,Surat
GUJARAT,Surat,Bardoli,Bardoli (M),60821,12553,0.0214,83559,Gujarat,Surat
GUJARAT,Tapi,Ukai,Ukai (CT),7453,1665,0.0214,10239,Gujarat,Tapi
GUJARAT,Tapi,Bhurivel,Bhurivel (CT),5730,1456,0.0214,7872,Gujarat,Tapi
GUJARAT,Tapi,Songadh,Songadh (M),26515,5331,0.0214,36428,Gujarat,Tapi
GUJARAT,Tapi,Vyara,Vyara (M),39789,8611,0.0214,54664,Gujarat,Tapi
DAMAN & DIU,Diu,Diu,Diu (M CI),23991,5249,0.0276,36092,Daman and Diu,Diu
DAMAN & DIU,Daman,Marwad,Marwad (CT),7443,2039,0.0276,11197,Daman and Diu,Daman
DAMAN & DIU,Daman,Kadaiya,Kadaiya (CT),12717,3785,0.0276,19131,Daman and Diu,Daman
DAMAN & DIU,Daman,Bhimpore,Bhimpore (CT),10936,3230,0.0276,16452,Daman and Diu,Daman
DAMAN & DIU,Daman,Dunetha,Dunetha (CT),12470,3189,0.0276,18760,Daman and Diu,Daman
DAMAN & DIU,Daman,Dadhel,Dadhel (CT),52578,15129,0.0276,79098,Daman and Diu,Daman
DAMAN & DIU,Daman,Kachigam,Kachigam (CT),18434,5369,0.0276,27732,Daman and Diu,Daman
DAMAN & DIU,Daman,Daman,Daman (M CI),44282,10222,0.0276,66618,Daman and Diu,Daman
DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,Dadra,Dadra (CT),13039,3385,0.0276,19616,Dadra and Nagar Haveli,Dadra & Nagar Haveli
DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,Naroli,Naroli (CT),16260,4047,0.0276,24461,Dadra and Nagar Haveli,Dadra & Nagar Haveli
DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,Samarvarni,Samarvarni (CT),12553,3345,0.0276,18885,Dadra and Nagar Haveli,Dadra & Nagar Haveli
DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,Masat,Masat (CT),12139,3187,0.0276,18262,Dadra and Nagar Haveli,Dadra & Nagar Haveli
DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,Rakholi,Rakholi (CT),8339,2295,0.0276,12545,Dadra and Nagar Haveli,Dadra & Nagar Haveli
DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,Silvassa,Silvassa (M CI),98265,24105,0.0276,147829,Dadra and Nagar Haveli,Dadra & Nagar Haveli
MAHARASHTRA,Nandurbar,Khapar,Khapar (CT),7235,1459,0.0198,9709,Maharashtra,Nandurbar
MAHARASHTRA,Nandurbar,Akkalkuwa,Akkalkuwa (CT),17840,1929,0.0198,23940,Maharashtra,Nandurbar
MAHARASHTRA,Nandurbar,Makranifali,Makranifali (CT),4812,979,0.0198,6457,Maharashtra,Nandurbar
MAHARASHTRA,Nandurbar,Vadfalya,Vadfalya (CT),6093,1109,0.0198,8176,Maharashtra,Nandurbar
MAHARASHTRA,Nandurbar,Talode,Talode (M Cl),26363,5028,0.0198,35377,Maharashtra,Nandurbar
MAHARASHTRA,Nandurbar,Shahade,Shahade (M Cl),61376,11633,0.0198,82361,Maharashtra,Nandurbar
MAHARASHTRA,Nandurbar,Nandurbar,Nandurbar (M Cl),111037,20904,0.0198,149002,Maharashtra,Nandurbar
MAHARASHTRA,Nandurbar,Khandbara,Khandbara (CT),6511,1282,0.0198,8737,Maharashtra,Nandurbar
MAHARASHTRA,Nandurbar,Nawapur,Nawapur (M Cl),34207,6415,0.0198,45903,Maharashtra,Nandurbar
MAHARASHTRA,Dhule,Shirpur-Warwade,Shirpur-Warwade (M Cl) ,76905,15187,0.0198,103200,Maharashtra,Dhule
MAHARASHTRA,Dhule,Dondaicha-Warwade,Dondaicha-Warwade(M Cl) ,46767,9479,0.0198,62757,Maharashtra,Dhule
MAHARASHTRA,Dhule,Nijampur,Nijampur (CT),7696,1529,0.0198,10327,Maharashtra,Dhule
MAHARASHTRA,Dhule,Sakri,Sakri (CT),21764,4638,0.0198,29205,Maharashtra,Dhule
MAHARASHTRA,Dhule,Walwadi,Walwadi (CT),29636,6492,0.0198,39769,Maharashtra,Dhule
MAHARASHTRA,Dhule,Mahindale,Mahindale (CT),7977,1717,0.0198,10704,Maharashtra,Dhule
MAHARASHTRA,Dhule,Awadhan,Awadhan (CT),4732,1039,0.0198,6350,Maharashtra,Dhule
MAHARASHTRA,Dhule,Dhule,Dhule (M Corp.) ,375559,72076,0.0198,503968,Maharashtra,Dhule
MAHARASHTRA,Jalgaon,Chopda,Chopda (M Cl) ,72783,13815,0.0198,97669,Maharashtra,Jalgaon
MAHARASHTRA,Jalgaon,Yawal,Yawal (M Cl) ,36706,7363,0.0198,49256,Maharashtra,Jalgaon
MAHARASHTRA,Jalgaon,Faizpur,Faizpur (M Cl),26602,5546,0.0198,35698,Maharashtra,Jalgaon
MAHARASHTRA,Jalgaon,Savda,Savda (M Cl) ,20584,4337,0.0198,27622,Maharashtra,Jalgaon
